codigo,latitude,longitude,altitude,nome,estado,municipio,responsavel,ultima_att,tipo
3050006,-30.0833,-50.7833,,VIAMÃO,RIO GRANDE DO SUL,VIAMÃO,INMET,2006-04-25 00:00:00,2
3050007,-30.6683,-50.5408,2,SOLIDÃO,RIO GRANDE DO SUL,MOSTARDAS,ANA,2018-10-19 00:00:00,2
3050008,-30.0467,-50.7019,,LOMBAS,RIO GRANDE DO SUL,VIAMÃO,ANA,2018-10-19 00:00:00,2
3050009,-30.215,-50.2817,5,PINHAL,RIO GRANDE DO SUL,BALNEÁRIO PINHAL,ANA,2021-08-17 00:00:00,2
3050010,-30.0367,-50.3939,,PASSINHOS,RIO GRANDE DO SUL,OSÓRIO,ANA,2021-08-17 00:00:00,2
3050011,-30.0958,-50.9825,,ETA VIAMÃO,RIO GRANDE DO SUL,VIAMÃO,SEMA-RS,2020-01-16 00:00:00,2
3050012,-30.1569,-50.2353,,CORSAN CIDREIRA,RIO GRANDE DO SUL,CIDREIRA,SEMA-RS,2020-01-21 00:00:00,2
3050013,-30.1544,-50.5528,,PARQUE P.M. CAPIVARI DO SUL,RIO GRANDE DO SUL,CAPIVARI DO SUL,SEMA-RS,2020-03-04 00:00:00,2
3050014,-30.5011,-50.5775,,FAZENDA CAVALHADA PALMARES,RIO GRANDE DO SUL,MOSTARDAS,SEMA-RS,2020-05-05 00:00:00,2
3050015,-30.6944,-50.5686,,ESCOLA MARIO QUINTANA MOSTADAS,RIO GRANDE DO SUL,MOSTARDAS,SEMA-RS,2020-05-04 00:00:00,2
3050016,-30.925,-50.7494,,SÃO SIMÃO GANELEIRO,RIO GRANDE DO SUL,MOSTARDAS,SEMA-RS,2021-03-18 00:00:00,2
3051001,-30.9,-51.5,3,ARAMBARÉ (PARAGUAÇU),RIO GRANDE DO SUL,ARAMBARÉ,DEPRC,2017-11-09 00:00:00,2
3051002,-30.8833,-51.7833,27,BANHADO DO COLÉGIO,RIO GRANDE DO SUL,CAMAQUÃ,ANA,2005-08-08 00:00:00,2
3051003,-30.85,-51.8,40,CAMAQUÃ,RIO GRANDE DO SUL,CAMAQUÃ,CEEE,2006-06-09 00:00:00,2
3051004,-30.5939,-51.7567,120,CERRO GRANDE,RIO GRANDE DO SUL,CERRO GRANDE DO SUL,ANA,2018-10-19 00:00:00,2
3051005,-30.1067,-51.6489,40,GUAÍBA COUNTRY CLUB,RIO GRANDE DO SUL,GUAÍBA,ANA,2021-08-17 00:00:00,2
3051006,-30.8333,-51.8,,CAMAQUÃ (INSP. RIZICOLA),RIO GRANDE DO SUL,CAMAQUÃ,IRGA,2006-06-09 00:00:00,2
3051007,-30.0833,-51.1167,86,IPH - INST. DE PESQUIZAS HIDRAUL.,RIO GRANDE DO SUL,PORTO ALEGRE,DEPRC,2018-01-30 00:00:00,2
3051008,-30.3833,-51.0667,3,ITAPOÃ,RIO GRANDE DO SUL,VIAMÃO,DEPRC,2006-04-25 00:00:00,2
3051009,-30.35,-51.5833,124,MARIANA PIMENTEL,RIO GRANDE DO SUL,MARIANA PIMENTEL,DEPRC,2017-12-15 00:00:00,2
3051010,-30.0333,-51.2333,4,PRAÇA DA HARMONIA,RIO GRANDE DO SUL,PORTO ALEGRE,DNIT,2014-08-07 00:00:00,2
3051011,-30.0536,-51.1733,46.97,PORTO ALEGRE,RIO GRANDE DO SUL,PORTO ALEGRE,INMET,2007-08-27 00:00:00,2
3051012,-30.9833,-51.5833,5,SANTA RITA DO SUL,RIO GRANDE DO SUL,ARAMBARÉ,CEEE,2017-11-20 00:00:00,2
3051013,-30.6667,-51.4,5,TAPES,RIO GRANDE DO SUL,TAPES,INMET,2006-04-25 00:00:00,2
3051015,-30.0667,-51.2167,73,PORTO ALEGRE (STA TERESA-839),RIO GRANDE DO SUL,PORTO ALEGRE,INMET,2005-08-08 00:00:00,2
3051016,-30.8658,-51.7958,65,CAMAQUÃ,RIO GRANDE DO SUL,CAMAQUÃ,ANA,2021-08-17 00:00:00,2
3051017,-30.7719,-51.6603,25,FAZENDA DA BOA VISTA,RIO GRANDE DO SUL,CAMAQUÃ,ANA,2021-08-17 00:00:00,2
3051020,-30,-51.1833,3,PORTO ALEGRE (SALGADO FILHO),RIO GRANDE DO SUL,PORTO ALEGRE,DEPV,2005-08-08 00:00:00,2
3051021,-30.8333,-51.9833,,CAPELA VELHA,RIO GRANDE DO SUL,CHUVISCA,SOPRS,2017-11-10 00:00:00,2
3051022,-30.8167,-51.8642,35,BARRAGEM DO DURO,RIO GRANDE DO SUL,CAMAQUÃ,ANA,2005-08-08 00:00:00,2
3051023,-30.295,-51.3144,5,BARRA DO RIBEIRO,RIO GRANDE DO SUL,BARRA DO RIBEIRO,ANA,2018-10-19 00:00:00,2
3051025,-30.0333,-51.25,4,ILHA MAUÁ,RIO GRANDE DO SUL,PORTO ALEGRE,DEPRC,2006-04-25 00:00:00,2
3051028,-30.0667,-51.1333,,PORTO ALEGRE (CENTRAL),RIO GRANDE DO SUL,PORTO ALEGRE,INMET,2006-04-25 00:00:00,2
3051029,-30.0667,-51.1333,52,PORTO ALEGRE (VILA EGATEA),RIO GRANDE DO SUL,PORTO ALEGRE,INMET,2005-08-08 00:00:00,2
3051030,-30.0978,-51.65,46,GUAÍBA - IPAGRO,RIO GRANDE DO SUL,GUAÍBA,INMET,2006-06-12 00:00:00,2
3051031,-30.1589,-51.9311,60,BUTIA,RIO GRANDE DO SUL,BUTIÁ,ANA,2018-10-19 00:00:00,2
3051033,-30.0833,-51.25,15,CRISTAL - IATE CLUBE GUAÍBA,RIO GRANDE DO SUL,PORTO ALEGRE,ANA,2006-04-25 00:00:00,2
3051034,-30.0317,-51.2406,15,PONTA DA CADEIA,RIO GRANDE DO SUL,PORTO ALEGRE,ANA,2005-08-08 00:00:00,2
3051035,-30.3833,-51.05,20,FAROL DE ITAPUÃ,RIO GRANDE DO SUL,VIAMÃO,ANA,2006-04-25 00:00:00,2
3051036,-30.0833,-51.0333,52,VIAMÃO - IPAGRO,RIO GRANDE DO SUL,VIAMÃO,INMET,2006-04-25 00:00:00,2
3051037,-30.03,-51.2514,12,ILHA DA PINTADA,RIO GRANDE DO SUL,PORTO ALEGRE,ANA,2006-05-09 00:00:00,2
3051038,-30.9056,-51.4944,2,ARAMBARÉ,RIO GRANDE DO SUL,ARAMBARÉ,ANA,2021-08-17 00:00:00,2
3051039,-30.6561,-51.4972,20,TAPES,RIO GRANDE DO SUL,TAPES,ANA,2021-08-17 00:00:00,2
3051040,-30.0331,-51.8564,,ARROIO DO CONDE,RIO GRANDE DO SUL,BUTIÁ,SEMA-RS,2005-08-05 00:00:00,2
3051041,-30.1292,-51.7303,,ARROIO DOS RATOS,RIO GRANDE DO SUL,ARROIO DOS RATOS,SEMA-RS,2005-08-08 00:00:00,2
3051042,-30.3892,-51.7344,,BARÃO DO TRIUNFO,RIO GRANDE DO SUL,BARÃO DO TRIUNFO,SEMA-RS,2018-01-19 00:00:00,2
3051043,-30.0722,-51.2281,10,PORTO ALEGRE - CPRM,RIO GRANDE DO SUL,PORTO ALEGRE,ANA,2018-10-19 00:00:00,2
3051045,-30.1692,-51.0739,,ARROIO DO SALSO,RIO GRANDE DO SUL,PORTO ALEGRE,ANA,2018-10-19 00:00:00,2
3051046,-30.0211,-51.2211,5,CAIS MAUÁ C6,RIO GRANDE DO SUL,PORTO ALEGRE,SEMA-RS,2014-09-26 00:00:00,2
3051047,-30.3106,-51.8475,117,PCH MORRINHOS JUSANTE,RIO GRANDE DO SUL,BARÃO DO TRIUNFO,MORRINHOS,2017-07-14 00:00:00,2
3051048,-30.0359,-51.0797,60,ALVORADA_Jardim Algarve,RIO GRANDE DO SUL,ALVORADA,CEMADEN,,2
3051049,-30.0237,-51.051,70,ALVORADA_Pirati,RIO GRANDE DO SUL,ALVORADA,CEMADEN,,2
3051050,-30.8518,-51.8179,60,CAMAQUA_Centro,RIO GRANDE DO SUL,CAMAQUÃ,CEMADEN,,2
3051051,-30.046,-51.308,5,ELDORADO DO SUL_Flor do Conde,RIO GRANDE DO SUL,ELDORADO DO SUL,CEMADEN,,2
3051052,-30.099,-51.661,31,ELDORADO DO SUL_Rua Por do Sol,RIO GRANDE DO SUL,ELDORADO DO SUL,CEMADEN,,2
3051053,-30.029,-51.228,37,PORTO ALEGRE_Centro,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051054,-30.1114,-51.1123,95,PORTO ALEGRE_Cristal,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051055,-30.1511,-51.1383,35,PORTO ALEGRE_Restinga,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051056,-30.0994,-51.2536,54,PORTO ALEGRE_Vila Assunção,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051057,-30.002,-51.202,8,PORTO ALEGRE_Navegantes,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051058,-30.104,-51.171,192,PORTO ALEGRE_Belm Velho,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051059,-30.164,-51.228,16,PORTO ALEGRE_Serraria,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051060,-30.069,-51.143,38,PORTO ALEGRE_Agronomia,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051061,-30.048,-51.136,78,PORTO ALEGRE_Prot sio Alves,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051062,-30.051,-51.195,12,PORTO ALEGRE_Partenon,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051063,-30.159,-51.2,21,PORTO ALEGRE_Hipica,RIO GRANDE DO SUL,PORTO ALEGRE,CEMADEN,,2
3051064,-30.0564,-51.0222,66,VIAMÃO_Jardim Viamar,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,2015-11-09 00:00:00,2
3051065,-30.0953,-51.0197,58,VIAMÃO_Sítio São José,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,2017-04-06 00:00:00,2
3051066,-30.1297,-51.0928,143,VIAMÃO_Planalto,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,2015-11-09 00:00:00,2
3051067,-30.0782,-51.1058,80,VIAMAO_Santa Isabel,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,,2
3051068,-30.0486,-51.0839,30,VIAMÃO_Vila Augusta,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,2015-11-09 00:00:00,2
3051069,-30.0925,-51.0636,125,VIAMÃO_São Lucas,RIO GRANDE DO SUL,VIAMÃO,CEMADEN,2015-11-09 00:00:00,2
3051070,-30.13,-51.7331,,CAMPING ARROIO DOS RATOS,RIO GRANDE DO SUL,ARROIO DOS RATOS,SEMA-RS,2020-01-20 00:00:00,2
3051071,-30.4608,-51.6031,,ESTACIONAMENETO PREFEITURA SERTÃO SANTANA,RIO GRANDE DO SUL,SERTÃO SANTANA,SEMA-RS,2020-01-20 00:00:00,2
3051072,-30.3542,-51.5844,,PREFEITURA MARIANA PIMENTEL,RIO GRANDE DO SUL,MARIANA PIMENTEL,SEMA-RS,2020-01-20 00:00:00,2
3051073,-30.1075,-51.3111,,TERMINAL CATSUL GUAÍBA,RIO GRANDE DO SUL,GUAÍBA,SEMA-RS,2020-02-27 00:00:00,2
3051074,-30.5053,-51.9003,,PROPRIEDADE BARÃO DO TRIUNFO,RIO GRANDE DO SUL,BARÃO DO TRIUNFO,SEMA-RS,2020-05-04 00:00:00,2
3051075,-30.3017,-51.2961,,CAMPING BARRA DO RIBEIRO,RIO GRANDE DO SUL,BARRA DO RIBEIRO,SEMA-RS,2020-03-05 00:00:00,2
3051076,-30.38,-51.0061,,LAGOA NEGRA PQ. ITAPUÃ VIAMÃO,RIO GRANDE DO SUL,VIAMÃO,SEMA-RS,2020-03-05 00:00:00,2
3051077,-30.3592,-51.0464,,PRAIA DA PEDREIRA - TRAPICHE,RIO GRANDE DO SUL,VIAMÃO,SEMA-RS,2020-03-09 00:00:00,2
3051078,-30.7569,-51.6242,,PISTA DE POUSO ARAMBARÉ,RIO GRANDE DO SUL,ARAMBARÉ,SEMA-RS,2020-03-11 00:00:00,2
3051079,-30.9108,-51.4964,,ANCORADOURO MARINA ARAMBARÉ,RIO GRANDE DO SUL,ARAMBARÉ,SEMA-RS,2021-03-19 00:00:00,2
3052001,-30.2,-52.9167,100,BARRAGEM CAPANÉ,RIO GRANDE DO SUL,CACHOEIRA DO SUL,IRGA,2005-08-05 00:00:00,2
3052002,-30.0333,-52.8833,73,CACHOEIRA DO SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,INMET,2005-08-05 00:00:00,2
3052003,-30.3333,-52.3167,93,CAPIVARITA (CAPIVARI),RIO GRANDE DO SUL,PANTANO GRANDE,DEPRC,2006-05-05 00:00:00,2
3052004,-30.7,-52.0667,100,DOM FELICIANO,RIO GRANDE DO SUL,DOM FELICIANO,CEEE,2005-08-08 00:00:00,2
3052005,-30.5361,-52.5167,428,ENCRUZILHADA DO SUL,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,INMET,2016-11-14 00:00:00,2
3052006,-30.0008,-51.9997,68,ENGENHO CENTRAL,RIO GRANDE DO SUL,BUTIÁ,IRGA,2017-01-27 00:00:00,2
3052007,-30.9064,-52.4619,60,PASSO DA GUARDA CEEE,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,ANA,2018-10-19 00:00:00,2
3052008,-30.9,-52.8167,75,PASSO DO MARINHEIRO,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,CEEE,2011-09-15 00:00:00,2
3052009,-30.8864,-52.2486,50,PASSO SÃO JOSÉ,RIO GRANDE DO SUL,AMARAL FERRADOR,ANA,2021-08-17 00:00:00,2
3052010,-30.9342,-52.9428,80,PORTO TARUMÃ,RIO GRANDE DO SUL,PIRATINI,ANA,2018-12-06 00:00:00,2
3052011,-30.4189,-52.0736,300,QUITERIA,RIO GRANDE DO SUL,SÃO JERÔNIMO,ANA,2021-08-17 00:00:00,2
3052012,-30.6253,-52.84,400,SERRA DOS PEDROSAS,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,ANA,2021-08-17 00:00:00,2
3052013,-30.7031,-52.0647,,DOM FELICIANO,RIO GRANDE DO SUL,DOM FELICIANO,ANA,2021-08-17 00:00:00,2
3052015,-30.5431,-52.5222,420,ENCRUZILHADA DO SUL - IPAGRO,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,INMET,2005-08-08 00:00:00,2
3052016,-30.1983,-52.3725,40,PANTANO GRANDE,RIO GRANDE DO SUL,PANTANO GRANDE,ANA,2018-10-19 00:00:00,2
3052017,-30.1869,-52.9133,68,BARRAGEM CAPANÉ,RIO GRANDE DO SUL,CACHOEIRA DO SUL,ANA,2019-11-29 00:00:00,2
3052018,-30.2444,-52.7081,,PIQUIRI,RIO GRANDE DO SUL,CACHOEIRA DO SUL,SEMA-RS,2005-08-05 00:00:00,2
3052019,-30.0714,-52.8714,,GRANJA SÃO JOSÉ,RIO GRANDE DO SUL,CACHOEIRA DO SUL,SEMA-RS,2005-08-05 00:00:00,2
3052020,-30.7219,-52.7564,,PIRATINI - CA,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,CLM,2018-01-03 00:00:00,2
3052021,-30.7956,-52.6242,139,PCH ABRANJO I JUSANTE,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,ABRANJO,2018-10-03 00:00:00,2
3052022,-30.256,-52.8021,51,CACHOEIRA DO SUL_Capané,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CEMADEN,,2
3052023,-30.27,-52.8673,111,CACHOEIRA DO SUL_V. Jardim Tordesmade Cordilheira,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CEMADEN,,2
3052024,-30.5506,-52.5438,413,ENCRUZILHADA DO SUL_Vila Paraiso,RIO GRANDE DO SUL,ENCRUZILHADA DO SUL,CEMADEN,,2
3052025,-30.2042,-52.3703,,COTRIBÁ PANTANO GRANDE,RIO GRANDE DO SUL,PANTANO GRANDE,SEMA-RS,2020-01-20 00:00:00,2
3052026,-30.7017,-52.1122,,CHECHE DOM FELICIANO,RIO GRANDE DO SUL,DOM FELICIANO,SEMA-RS,2020-01-20 00:00:00,2
3053001,-30.1333,-53.15,90,BARRO VERMELHO,RIO GRANDE DO SUL,CACHOEIRA DO SUL,DEPRC,2005-08-05 00:00:00,2
3053002,-30.5,-53.4833,450,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,CAÇAPAVA DO SUL,INMET,2007-08-31 00:00:00,2
3053003,-30.5167,-53.4833,400,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,CAÇAPAVA DO SUL,DEPRC,2005-10-10 00:00:00,2
3053004,-30.2325,-53.9933,,PASSO DO ROCHA,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2021-04-26 00:00:00,2
3053005,-30,-53.5,110,FORMIGUEIRO,RIO GRANDE DO SUL,FORMIGUEIRO,DEPRC,2005-08-05 00:00:00,2
3053007,-30.8175,-53.9014,300,LAVRAS DO SUL,RIO GRANDE DO SUL,LAVRAS DO SUL,ANA,2019-11-29 00:00:00,2
3053008,-30.3833,-53.8833,175,MARCO DA RAMADA,RIO GRANDE DO SUL,VILA NOVA DO SUL,DEPRC,2017-01-27 00:00:00,2
3053009,-30.3,-53.7667,190,MATA GRANDE,RIO GRANDE DO SUL,SÃO SEPÉ,DEPRC,2005-08-05 00:00:00,2
3053010,-30.9611,-53.4886,120,PASSO DO CAÇÃO,RIO GRANDE DO SUL,BAGÉ,ANA,2010-01-18 00:00:00,2
3053012,-30.1833,-53.55,60,SÃO SEPÉ,RIO GRANDE DO SUL,SÃO SEPÉ,ANA,2006-06-12 00:00:00,2
3053013,-30.1667,-53.5833,110,SÃO SEPÉ,RIO GRANDE DO SUL,SÃO SEPÉ,DEPRC,2006-06-12 00:00:00,2
3053015,-30.8667,-53.1167,340,SANTANA DA BOA VISTA,RIO GRANDE DO SUL,SANTANA DA BOA VIST,CEEE,2017-10-05 00:00:00,2
3053016,-30,-53.9167,,COLÔNIA PAVÃO (PASSO DA LAGOA),RIO GRANDE DO SUL,SÃO GABRIEL,DNIT,2005-08-05 00:00:00,2
3053017,-30.4353,-53.7125,200,PASSO DOS FREIRES,RIO GRANDE DO SUL,SÃO SEPÉ,ANA,2019-11-29 00:00:00,2
3053018,-30.4872,-53.1183,120,IRAPUAZINHO,RIO GRANDE DO SUL,CACHOEIRA DO SUL,ANA,2019-11-29 00:00:00,2
3053019,-30,-53.9333,80,COLÔNIA PAVÃO,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2016-09-26 00:00:00,2
3053020,-30.1936,-53.5644,60,SÃO SEPÉ MONTANTE,RIO GRANDE DO SUL,SÃO SEPÉ,ANA,2021-04-26 00:00:00,2
3053021,-30.1406,-53.1589,100,BARRO VERMELHO,RIO GRANDE DO SUL,CACHOEIRA DO SUL,ANA,2019-11-29 00:00:00,2
3053022,-30.5194,-53.4917,420,CAÇAPAVA DO SUL,RIO GRANDE DO SUL,CAÇAPAVA DO SUL,ANA,2019-11-29 00:00:00,2
3053023,-30.9689,-53.965,280,TRÊS PASSOS II,RIO GRANDE DO SUL,LAVRAS DO SUL,ANA,2019-11-29 00:00:00,2
3053024,-30.3425,-53.8803,240,VILA NOVA,RIO GRANDE DO SUL,VILA NOVA DO SUL,ANA,2019-11-29 00:00:00,2
3053025,-30.185,-53.5586,,ARROIO SÃO SEPÉ,RIO GRANDE DO SUL,SÃO SEPÉ,SEMA-RS,2005-08-05 00:00:00,2
3053026,-30.2586,-53.1236,,IRAPUÃ,RIO GRANDE DO SUL,CACHOEIRA DO SUL,SEMA-RS,2005-08-05 00:00:00,2
3053027,-30.0828,-53.4633,,CORREDOR DOS KESSES,RIO GRANDE DO SUL,SÃO SEPÉ,SEMA-RS,2005-08-05 00:00:00,2
3053028,-30.8542,-53.5933,,PASSO DOS ENFORCADOS,RIO GRANDE DO SUL,CAÇAPAVA DO SUL,ANA,2018-12-06 00:00:00,2
3053029,-30.3388,-53.2709,157,CACAPAVA DO SUL_BR290,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CEMADEN,,2
3053030,-30.9081,-53.8206,,PONTE CAMAQUÃ CHICO,RIO GRANDE DO SUL,BAGÉ,SEMA-RS,2019-04-11 00:00:00,2
3053031,-30.2319,-53.9856,,PASSO DO ROCHA,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-22 00:00:00,2
3053032,-30.3353,-53.8925,,COTRISEL VILA NOVA DO SUL,RIO GRANDE DO SUL,VILA NOVA DO SUL,SEMA-RS,2020-01-24 00:00:00,2
3053033,-30.1942,-53.5633,,CAMPING SÃO SEPÉ,RIO GRANDE DO SUL,SÃO SEPÉ,SEMA-RS,2020-01-24 00:00:00,2
3053034,-30.0078,-53.0164,,PASSO SÃO LOURENÇO CACH. DO SUL,RIO GRANDE DO SUL,CACHOEIRA DO SUL,SEMA-RS,2020-01-24 00:00:00,2
3053035,-30.9083,-53.8206,,PONTE CAMAQUÃ CHICO,RIO GRANDE DO SUL,BAGÉ,SEMA-RS,2020-02-18 00:00:00,2
3053036,-30.9053,-53.1578,,HOTEL MINAS DO CAMAQUÃ,RIO GRANDE DO SUL,CAÇAPAVA DO SUL,SEMA-RS,2021-03-18 00:00:00,2
3054001,-30.1,-54.65,109,AZEVEDO SODRÉ,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-06-02 00:00:00,2
3054002,-30.9781,-54.6758,120,DOM PEDRITO,RIO GRANDE DO SUL,DOM PEDRITO,ANA,2019-11-29 00:00:00,2
3054003,-30.15,-54.0833,100,FAZENDA DO GUABIJU,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-08-05 00:00:00,2
3054004,-30,-54.8833,105,FAZENDA UMBU,RIO GRANDE DO SUL,CACEQUI,DEPRC,2017-06-13 00:00:00,2
3054005,-30.7167,-54.0333,320,PERI SOUZA,RIO GRANDE DO SUL,LAVRAS DO SUL,ANA,2005-08-09 00:00:00,2
3054006,-30.5667,-54.4333,200,POSTO BRANCO,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2017-06-09 00:00:00,2
3054007,-30.2469,-54.9175,100,ROSÁRIO DO SUL,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,2021-04-26 00:00:00,2
3054008,-30.2333,-54.95,130,ROSÁRIO DO SUL,RIO GRANDE DO SUL,ROSÁRIO DO SUL,DEPRC,2006-05-05 00:00:00,2
3054009,-30.3333,-54.3167,109,SANTA MARGARIDA,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-08-05 00:00:00,2
3054010,-30.3333,-54.3,109,SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-08-05 00:00:00,2
3054011,-30.3333,-54.3167,124,SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,INMET,2005-08-05 00:00:00,2
3054012,-30.6333,-54.35,170,SUSPIRO,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-06-02 00:00:00,2
3054013,-30,-54,,CATUCABA,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-08-05 00:00:00,2
3054014,-30.9667,-54.6667,143,DOM PEDRITO,RIO GRANDE DO SUL,DOM PEDRITO,INMET,2005-06-02 00:00:00,2
3054015,-30.6,-54.0833,260,CERRO DO OURO,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2006-05-05 00:00:00,2
3054016,-30.5144,-54.7703,100,GRANJA UMBU,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,2019-11-29 00:00:00,2
3054017,-30.3408,-54.3169,109,SÃO GABRIEL - IPAGRO,RIO GRANDE DO SUL,SÃO GABRIEL,INMET,2005-08-05 00:00:00,2
3054018,-30.3575,-54.3181,120,SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2021-04-26 00:00:00,2
3054019,-30.7744,-54.2247,,IBARE,RIO GRANDE DO SUL,LAVRAS DO SUL,ANA,2019-11-29 00:00:00,2
3054020,-30.4806,-54.1983,190,RS-473,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2021-04-26 00:00:00,2
3054021,-30.5633,-54.4492,223,CERRO BATOVI,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2021-04-26 00:00:00,2
3054022,-30.2442,-54.3667,,TIARAJU,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2016-11-11 00:00:00,2
3054023,-30.9947,-54.6856,,DOM PEDRITO/CORSAN,RIO GRANDE DO SUL,DOM PEDRITO,SEMA-RS,2015-01-09 00:00:00,2
3054024,-30.1225,-54.6419,109,AZEVEDO SODRÉ,RIO GRANDE DO SUL,ROSÁRIO DO SUL,CPRM,2018-09-04 00:00:00,2
3054025,-30.2472,-54.9175,104,CORSAN ROSÁRIO,RIO GRANDE DO SUL,ROSÁRIO DO SUL,CPRM,2016-01-19 00:00:00,2
3054026,-30.2808,-54.9031,80,PONTE IBICUI DA ARMADA,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,2019-08-16 00:00:00,2
3054027,-30.3603,-54.3122,,PONTE BR-290 VACACAÍ SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-22 00:00:00,2
3054028,-30.7478,-54.1375,,MARCO DAS ÁGUAS LAVRAS DO SUL,RIO GRANDE DO SUL,LAVRAS DO SUL,SEMA-RS,2020-01-22 00:00:00,2
3054029,-30.0972,-54.6439,,AZEVEDO SODRÉ SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-24 00:00:00,2
3054030,-30.4811,-54.5533,,FAZENDA SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-24 00:00:00,2
3054031,-30.2447,-54.3697,,TIARAJU SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-24 00:00:00,2
3055001,-30.8833,-55.5333,328,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,INMET,2007-08-22 00:00:00,2
3055002,-30.0333,-55.1,100,SAICA,RIO GRANDE DO SUL,CACEQUI,SOPRS,2005-06-02 00:00:00,2
3055003,-30.6956,-55.8414,300,FAZENDA ENCERRA,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,ANA,2019-11-29 00:00:00,2
3055004,-30.0294,-55.0936,90,SAICA,RIO GRANDE DO SUL,CACEQUI,ANA,2021-04-26 00:00:00,2
3055005,-30.5164,-55.1267,200,SANTA RITA,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,ANA,2019-11-29 00:00:00,2
3055006,-30.8883,-55.5322,210,SANTANA DO LIVRAMENTO - IPAGRO,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,INMET,2005-06-02 00:00:00,2
3055007,-30.2042,-55.4919,160,SÃO CARLOS,RIO GRANDE DO SUL,ROSÁRIO DO SUL,ANA,2021-04-26 00:00:00,2
3055008,-30.2939,-55.9756,160,PASSO DA GUARDA,RIO GRANDE DO SUL,QUARAÍ,ANA,2021-04-26 00:00:00,2
3055009,-30.7917,-55.1792,,BR-293,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,ANA,2019-11-29 00:00:00,2
3055011,-30.7503,-55.9514,,ALTO QUARAÍ,RIO GRANDE DO SUL,SANTANA DO LIVRAMEN,ANA,2019-11-29 00:00:00,2
3055012,-30.9,-55.55,260,RIVERA,URUGUAI,RIVERA,DH - URUGUAI,2010-04-15 00:00:00,2
